level_0,index,YEAR,Trial,TRIAL_SHORT,Location,LOC_SHORT,Trt,Reps,Plots,SAMPLING,TRIAL_CODE,Trt1,Rep1,Plot,LABEL
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,1,2,201,IND-AB-22-GR-201
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,2,2,202,IND-AB-22-GR-202
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,3,2,203,IND-AB-22-GR-203
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,1,3,301,IND-AB-22-GR-301
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,2,3,302,IND-AB-22-GR-302
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,3,3,303,IND-AB-22-GR-303
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,1,4,401,IND-AB-22-GR-401
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,2,4,402,IND-AB-22-GR-402
1,1,22,Indigo,IND,Ashland Bottoms,AB,3.0,4.0,12,GR,3,3,4,403,IND-AB-22-GR-403
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,1,1,101,KFMC-AB-22-HI-101
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,2,1,102,KFMC-AB-22-HI-102
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,3,1,103,KFMC-AB-22-HI-103
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,4,1,104,KFMC-AB-22-HI-104
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,5,1,105,KFMC-AB-22-HI-105
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,6,1,106,KFMC-AB-22-HI-106
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,7,1,107,KFMC-AB-22-HI-107
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,8,1,108,KFMC-AB-22-HI-108
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,9,1,109,KFMC-AB-22-HI-109
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,10,1,110,KFMC-AB-22-HI-110
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,11,1,111,KFMC-AB-22-HI-111
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,12,1,112,KFMC-AB-22-HI-112
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,1,2,201,KFMC-AB-22-HI-201
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,2,2,202,KFMC-AB-22-HI-202
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,3,2,203,KFMC-AB-22-HI-203
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,4,2,204,KFMC-AB-22-HI-204
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,5,2,205,KFMC-AB-22-HI-205
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,6,2,206,KFMC-AB-22-HI-206
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,7,2,207,KFMC-AB-22-HI-207
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,8,2,208,KFMC-AB-22-HI-208
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,9,2,209,KFMC-AB-22-HI-209
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,10,2,210,KFMC-AB-22-HI-210
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,11,2,211,KFMC-AB-22-HI-211
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,12,2,212,KFMC-AB-22-HI-212
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,1,3,301,KFMC-AB-22-HI-301
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,2,3,302,KFMC-AB-22-HI-302
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,3,3,303,KFMC-AB-22-HI-303
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,4,3,304,KFMC-AB-22-HI-304
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,5,3,305,KFMC-AB-22-HI-305
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,6,3,306,KFMC-AB-22-HI-306
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,7,3,307,KFMC-AB-22-HI-307
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,8,3,308,KFMC-AB-22-HI-308
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,9,3,309,KFMC-AB-22-HI-309
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,10,3,310,KFMC-AB-22-HI-310
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,11,3,311,KFMC-AB-22-HI-311
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,12,3,312,KFMC-AB-22-HI-312
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,1,4,401,KFMC-AB-22-HI-401
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,2,4,402,KFMC-AB-22-HI-402
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,3,4,403,KFMC-AB-22-HI-403
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,4,4,404,KFMC-AB-22-HI-404
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,5,4,405,KFMC-AB-22-HI-405
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,6,4,406,KFMC-AB-22-HI-406
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,7,4,407,KFMC-AB-22-HI-407
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,8,4,408,KFMC-AB-22-HI-408
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,9,4,409,KFMC-AB-22-HI-409
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,10,4,410,KFMC-AB-22-HI-410
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,11,4,411,KFMC-AB-22-HI-411
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,HI,8,12,4,412,KFMC-AB-22-HI-412
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,1,1,101,KFMC-AB-22-CB-101
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,2,1,102,KFMC-AB-22-CB-102
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,3,1,103,KFMC-AB-22-CB-103
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,4,1,104,KFMC-AB-22-CB-104
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,5,1,105,KFMC-AB-22-CB-105
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,6,1,106,KFMC-AB-22-CB-106
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,7,1,107,KFMC-AB-22-CB-107
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,8,1,108,KFMC-AB-22-CB-108
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,9,1,109,KFMC-AB-22-CB-109
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,10,1,110,KFMC-AB-22-CB-110
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,11,1,111,KFMC-AB-22-CB-111
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,12,1,112,KFMC-AB-22-CB-112
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,1,2,201,KFMC-AB-22-CB-201
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,2,2,202,KFMC-AB-22-CB-202
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,3,2,203,KFMC-AB-22-CB-203
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,4,2,204,KFMC-AB-22-CB-204
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,5,2,205,KFMC-AB-22-CB-205
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,6,2,206,KFMC-AB-22-CB-206
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,7,2,207,KFMC-AB-22-CB-207
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,8,2,208,KFMC-AB-22-CB-208
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,9,2,209,KFMC-AB-22-CB-209
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,10,2,210,KFMC-AB-22-CB-210
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,11,2,211,KFMC-AB-22-CB-211
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,12,2,212,KFMC-AB-22-CB-212
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,1,3,301,KFMC-AB-22-CB-301
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,2,3,302,KFMC-AB-22-CB-302
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,3,3,303,KFMC-AB-22-CB-303
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,4,3,304,KFMC-AB-22-CB-304
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,5,3,305,KFMC-AB-22-CB-305
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,6,3,306,KFMC-AB-22-CB-306
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,7,3,307,KFMC-AB-22-CB-307
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,8,3,308,KFMC-AB-22-CB-308
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,9,3,309,KFMC-AB-22-CB-309
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,10,3,310,KFMC-AB-22-CB-310
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,11,3,311,KFMC-AB-22-CB-311
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,12,3,312,KFMC-AB-22-CB-312
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,1,4,401,KFMC-AB-22-CB-401
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,2,4,402,KFMC-AB-22-CB-402
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,3,4,403,KFMC-AB-22-CB-403
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,4,4,404,KFMC-AB-22-CB-404
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,5,4,405,KFMC-AB-22-CB-405
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,6,4,406,KFMC-AB-22-CB-406
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,7,4,407,KFMC-AB-22-CB-407
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,8,4,408,KFMC-AB-22-CB-408
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,9,4,409,KFMC-AB-22-CB-409
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,10,4,410,KFMC-AB-22-CB-410
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,11,4,411,KFMC-AB-22-CB-411
2,2,22,Kelsey FMC,KFMC,Ashland Bottoms,AB,12.0,4.0,48,CB,8,12,4,412,KFMC-AB-22-CB-412
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,1,1,101,FKF-AB-22-HI-101
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,2,1,102,FKF-AB-22-HI-102
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,3,1,103,FKF-AB-22-HI-103
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,4,1,104,FKF-AB-22-HI-104
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,5,1,105,FKF-AB-22-HI-105
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,6,1,106,FKF-AB-22-HI-106
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,7,1,107,FKF-AB-22-HI-107
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,8,1,108,FKF-AB-22-HI-108
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,9,1,109,FKF-AB-22-HI-109
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,10,1,110,FKF-AB-22-HI-110
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,11,1,111,FKF-AB-22-HI-111
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,12,1,112,FKF-AB-22-HI-112
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,1,2,201,FKF-AB-22-HI-201
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,2,2,202,FKF-AB-22-HI-202
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,3,2,203,FKF-AB-22-HI-203
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,4,2,204,FKF-AB-22-HI-204
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,5,2,205,FKF-AB-22-HI-205
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,6,2,206,FKF-AB-22-HI-206
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,7,2,207,FKF-AB-22-HI-207
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,8,2,208,FKF-AB-22-HI-208
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,9,2,209,FKF-AB-22-HI-209
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,10,2,210,FKF-AB-22-HI-210
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,11,2,211,FKF-AB-22-HI-211
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,12,2,212,FKF-AB-22-HI-212
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,1,3,301,FKF-AB-22-HI-301
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,2,3,302,FKF-AB-22-HI-302
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,3,3,303,FKF-AB-22-HI-303
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,4,3,304,FKF-AB-22-HI-304
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,5,3,305,FKF-AB-22-HI-305
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,6,3,306,FKF-AB-22-HI-306
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,7,3,307,FKF-AB-22-HI-307
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,8,3,308,FKF-AB-22-HI-308
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,9,3,309,FKF-AB-22-HI-309
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,10,3,310,FKF-AB-22-HI-310
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,11,3,311,FKF-AB-22-HI-311
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,12,3,312,FKF-AB-22-HI-312
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,1,4,401,FKF-AB-22-HI-401
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,2,4,402,FKF-AB-22-HI-402
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,3,4,403,FKF-AB-22-HI-403
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,4,4,404,FKF-AB-22-HI-404
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,5,4,405,FKF-AB-22-HI-405
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,6,4,406,FKF-AB-22-HI-406
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,7,4,407,FKF-AB-22-HI-407
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,8,4,408,FKF-AB-22-HI-408
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,9,4,409,FKF-AB-22-HI-409
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,10,4,410,FKF-AB-22-HI-410
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,11,4,411,FKF-AB-22-HI-411
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,HI,9,12,4,412,FKF-AB-22-HI-412
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,1,1,101,FKF-AB-22-CB-101
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,2,1,102,FKF-AB-22-CB-102
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,3,1,103,FKF-AB-22-CB-103
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,4,1,104,FKF-AB-22-CB-104
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,5,1,105,FKF-AB-22-CB-105
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,6,1,106,FKF-AB-22-CB-106
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,7,1,107,FKF-AB-22-CB-107
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,8,1,108,FKF-AB-22-CB-108
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,9,1,109,FKF-AB-22-CB-109
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,10,1,110,FKF-AB-22-CB-110
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,11,1,111,FKF-AB-22-CB-111
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,12,1,112,FKF-AB-22-CB-112
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,1,2,201,FKF-AB-22-CB-201
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,2,2,202,FKF-AB-22-CB-202
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,3,2,203,FKF-AB-22-CB-203
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,4,2,204,FKF-AB-22-CB-204
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,5,2,205,FKF-AB-22-CB-205
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,6,2,206,FKF-AB-22-CB-206
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,7,2,207,FKF-AB-22-CB-207
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,8,2,208,FKF-AB-22-CB-208
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,9,2,209,FKF-AB-22-CB-209
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,10,2,210,FKF-AB-22-CB-210
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,11,2,211,FKF-AB-22-CB-211
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,12,2,212,FKF-AB-22-CB-212
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,1,3,301,FKF-AB-22-CB-301
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,2,3,302,FKF-AB-22-CB-302
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,3,3,303,FKF-AB-22-CB-303
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,4,3,304,FKF-AB-22-CB-304
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,5,3,305,FKF-AB-22-CB-305
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,6,3,306,FKF-AB-22-CB-306
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,7,3,307,FKF-AB-22-CB-307
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,8,3,308,FKF-AB-22-CB-308
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,9,3,309,FKF-AB-22-CB-309
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,10,3,310,FKF-AB-22-CB-310
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,11,3,311,FKF-AB-22-CB-311
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,12,3,312,FKF-AB-22-CB-312
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,1,4,401,FKF-AB-22-CB-401
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,2,4,402,FKF-AB-22-CB-402
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,3,4,403,FKF-AB-22-CB-403
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,4,4,404,FKF-AB-22-CB-404
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,5,4,405,FKF-AB-22-CB-405
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,6,4,406,FKF-AB-22-CB-406
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,7,4,407,FKF-AB-22-CB-407
3,3,22,Kelsey's Fungicide UFT,FKF,Ashland Bottoms,AB,12.0,4.0,48,CB,9,8,4,408,FKF-AB-22-CB-408
